20200109,093203,00004107,6,MBX       ,00356030868298119,06743118814398958,000001893.9700,000001895.3380,000001895.3480,000001893.9270,000001895.3380
20200109,093203,00004108,6,COMPOSITE ,00112592705496685,07417254211878935,000006587.6860,000006592.0170,000006592.0510,000006587.5570,000006592.0170
20200109,093203,00004109,6,ISSI      ,01938990051986820,03783334698774035,000000195.1190,000000195.3700,000000195.3720,000000195.1110,000000195.3700
20200109,093203,00004110,6,MANUFACTUR,00164383868955428,02366183091295858,000001439.4250,000001442.5040,000001442.5270,000001439.4250,000001442.5040
20200109,093203,00004111,6,BASIC-IND ,00074406779554648,00669352971924473,000000899.5860,000000899.5860,000000899.6370,000000899.5860,000000899.5860
20200109,093247,00004133,6,ISSI      ,01938990051986820,03783334698774035,000000195.1190,000000195.3700,000000195.3720,000000195.1110,000000195.3700
20200109,093247,00004134,6,COMPOSITE ,00112592705496685,07417254211878935,000006587.6860,000006592.0170,000006592.0510,000006587.5570,000006592.0170
20200109,093247,00004135,6,MBX       ,00356030868298119,06743118814398958,000001893.9700,000001895.3380,000001895.3480,000001893.9270,000001895.3380
20200109,093247,00004136,6,MANUFACTUR,00164383868955428,02366183091295858,000001439.4250,000001442.5040,000001442.5270,000001439.4250,000001442.5040
20200109,093247,00004137,6,MISC-IND  ,00032005482338504,00335719209276020,000001048.9430,000001064.7540,000001064.8080,000001048.9430,000001064.7540
20200109,093247,00004138,6,KOMPAS100 ,00412403842970955,05833420522493196,000001414.4920,000001415.6730,000001415.6770,000001414.4460,000001415.6730
20200109,093324,00004157,6,COMPOSITE ,00112592705496685,07417254211878935,000006587.6860,000006592.0170,000006592.0510,000006587.5570,000006592.0170
20200109,093324,00004158,6,CONSUMER  ,00061194585667059,01361110910095365,000002224.2340,000002224.2340,000002224.2340,000002224.2340,000002224.2340
20200109,093324,00004159,6,MANUFACTUR,00164383868955428,02366183091295858,000001439.4250,000001442.5040,000001442.5270,000001439.4250,000001442.5040
20200109,093324,00004160,6,MBX       ,00356030868298119,06743118814398958,000001893.9700,000001895.3380,000001895.3480,000001893.9270,000001895.3380
20200109,093324,00004161,6,ISSI      ,01938990051986820,03783334698774035,000000195.1190,000000195.3700,000000195.3720,000000195.1110,000000195.3700
20200109,093328,00004165,6,MBX       ,00356030868298119,06743118814398958,000001893.9700,000001895.3380,000001895.3480,000001893.9270,000001895.3380
20200109,093328,00004166,6,COMPOSITE ,00112592705496685,07417254211878935,000006587.6860,000006592.0170,000006592.0510,000006587.5570,000006592.0170
20200109,093328,00004167,6,ISSI      ,01938990051986820,03783334698774035,000000195.1190,000000195.3700,000000195.3720,000000195.1110,000000195.3700
20200109,093328,00004168,6,MANUFACTUR,00164383868955428,02366183091295858,000001439.4250,000001442.5040,000001442.5270,000001439.4250,000001442.5040
20200109,093328,00004169,6,BASIC-IND ,00074406779554648,00669352971924473,000000899.5860,000000899.5860,000000899.6370,000000899.5860,000000899.5860
20200109,093434,00004185,6,ISSI      ,01938990051986820,03783334698774035,000000195.1190,000000195.3700,000000195.3720,000000195.1110,000000195.3700
20200109,093434,00004186,6,COMPOSITE ,00112592705496685,07417254211878935,000006587.6860,000006592.0170,000006592.0510,000006587.5570,000006592.0170
20200109,093434,00004187,6,MBX       ,00356030868298119,06743118814398958,000001893.9700,000001895.3380,000001895.3480,000001893.9270,000001895.3380
20200109,093434,00004188,6,MANUFACTUR,00164383868955428,02366183091295858,000001439.4250,000001442.5040,000001442.5270,000001439.4250,000001442.5040
20200109,093434,00004189,6,MISC-IND  ,00032005482338504,00335719209276020,000001048.9430,000001064.7540,000001064.8080,000001048.9430,000001064.7540
20200109,093434,00004190,6,KOMPAS100 ,00412403842970955,05833420522493196,000001414.4920,000001415.6730,000001415.6770,000001414.4460,000001415.6730
20200109,093508,00004195,6,MBX       ,00356030868298119,06743157128898958,000001893.9810,000001895.3380,000001895.3480,000001893.9270,000001895.3380
20200109,093508,00004196,6,COMPOSITE ,00112592705496685,07417292526378935,000006587.7200,000006592.0170,000006592.0510,000006587.5570,000006592.0170
20200109,093508,00004197,6,ISSI      ,01938990051986820,03783373013274035,000000195.1210,000000195.3700,000000195.3720,000000195.1110,000000195.3700
20200109,093508,00004198,6,MANUFACTUR,00164383868955428,02366221405795858,000001439.4490,000001442.5040,000001442.5270,000001439.4250,000001442.5040
20200109,093508,00004199,6,BASIC-IND ,00074406779554648,00669391286424473,000000899.6370,000000899.5860,000000899.6370,000000899.5860,000000899.5860
20200109,093510,00004206,6,MBX       ,00356030868298119,06743157128898958,000001893.9810,000001895.3380,000001895.3480,000001893.9270,000001895.3380
20200109,093510,00004207,6,COMPOSITE ,00112592705496685,07417292526378935,000006587.7200,000006592.0170,000006592.0510,000006587.5570,000006592.0170
20200109,093510,00004208,6,ISSI      ,01938990051986820,03783373013274035,000000195.1210,000000195.3700,000000195.3720,000000195.1110,000000195.3700
20200109,093510,00004209,6,MANUFACTUR,00164383868955428,02366221405795858,000001439.4490,000001442.5040,000001442.5270,000001439.4250,000001442.5040
20200109,093510,00004210,6,BASIC-IND ,00074406779554648,00669391286424473,000000899.6370,000000899.5860,000000899.6370,000000899.5860,000000899.5860
20200109,093553,00004218,6,IDX30     ,00767171155092400,04849318487011835,000000632.1040,000000632.8120,000000632.1520,000000632.1040,000000632.8120
20200109,093553,00004219,6,KOMPAS100 ,00412403842970955,05833048664732396,000001414.4020,000001415.6730,000001415.6770,000001414.4020,000001415.6730
20200109,093553,00004220,6,MISC-IND  ,00032005482338504,00335347351515220,000001047.7810,000001064.7540,000001064.8080,000001047.7810,000001064.7540
20200109,093553,00004221,6,LQ45      ,00452564868441685,05157623219248691,000001139.6430,000001140.8010,000001139.7250,000001139.6430,000001140.8010
20200109,093553,00004222,6,MANUFACTUR,00164383868955428,02365849548035058,000001439.2220,000001442.5040,000001442.5270,000001439.2220,000001442.5040
20200109,093553,00004223,6,MBX       ,00356030868298119,06742785271138158,000001893.8770,000001895.3380,000001895.3480,000001893.8770,000001895.3380
20200109,093553,00004224,6,Investor33,00822836918045256,04492839637681782,000000546.0180,000000546.6550,000000546.0630,000000546.0180,000000546.6550
20200109,093553,00004225,6,COMPOSITE ,00112592705496685,07416920668618135,000006587.3900,000006592.0170,000006592.0510,000006587.3900,000006592.0170
20200109,093611,00004235,6,ISSI      ,01938990051986820,03783373013274035,000000195.1210,000000195.3700,000000195.3720,000000195.1110,000000195.3700
20200109,093611,00004236,6,COMPOSITE ,00112592705496685,07416920668618135,000006587.3900,000006592.0170,000006592.0510,000006587.3900,000006592.0170
20200109,093611,00004237,6,MBX       ,00356030868298119,06742785271138158,000001893.8770,000001895.3380,000001895.3480,000001893.8770,000001895.3380
